BECvar_site,BECvar_seed,HTp_pred
BGxh1,MHunp,0.1464
BGxh1,MHwh,0.1965
BGxh1,MHwh1,0.1808
BGxh1,MHwhp,0.1617
BGxh1,MSdc1,0.4713
BGxh1,MSdc2,0.4082
BGxh1,MSdc3,0.4222
BGxh1,MSdk1,0.5009
BGxh1,MSdk2,0.4825
BGxh1,MSdm1,0.5311
BGxh1,MSdm2,0.5147
BGxh1,MSdm3,0.5568
BGxh1,MSdv,0.3869
BGxh1,MSmw1,0.4579
BGxh1,MSmw2,0.5115
BGxh1,MSun,0.3371
BGxh1,MSxk1,0.5208
BGxh1,MSxk2,0.5743
BGxh1,MSxk3,0.4917
BGxh1,MSxv,0.4333
BGxh1,PPdh2,0.8098
BGxh1,PPxh1,0.9605
BGxh1,PPxh2,0.9138
BGxh1,PPxh3,0.8427
BGxh1,SBPSdc,0.5510
BGxh1,SBPSmc,0.5255
BGxh1,SBPSmk,0.5413
BGxh1,SBPSxc,0.5483
BGxh1,SBSdh1,0.5407
BGxh1,SBSdh2,0.3835
BGxh1,SBSdk,0.5603
BGxh1,SBSdw1,0.5740
BGxh1,SBSdw2,0.5687
BGxh1,SBSdw3,0.5260
BGxh1,SBSmc1,0.4642
BGxh1,SBSmc2,0.4674
BGxh1,SBSmc3,0.4997
BGxh1,SBSmh,0.6214
BGxh1,SBSmk1,0.4312
BGxh1,SBSmk2,0.4632
BGxh1,SBSmm,0.4825
BGxh1,SBSmw,0.5269
BGxh1,SBSun,0.3060
BGxh1,SBSvk,0.3460
BGxh1,SBSwk1,0.4040
BGxh1,SBSwk2,0.3707
BGxh1,SBSwk3,0.4494
BGxh1,SWBmk,0.2859
BGxh1,SWBmks,0.2275
BGxh1,SWBun,0.2785
BGxh1,SWBuns,0.2316
BGxh1,SWBvk,0.1748
BGxh1,SWBvks,0.1249
BGxh2,BAFAun,0.1871
BGxh2,BAFAunp,0.2743
BGxh2,BGxh1,0.9633
BGxh2,BGxh2,1.0000
BGxh2,BGxh3,0.9811
BGxh2,BGxw1,0.9434
BGxh2,BGxw2,0.8970
BGxh2,BWBSdk,0.4616
BGxh2,BWBSmk,0.4300
BGxh2,BWBSmw,0.5615
BGxh2,BWBSvk,0.2875
BGxh2,BWBSwk1,0.4872
BGxh2,BWBSwk2,0.4717
BGxh2,BWBSwk3,0.3679
BGxh2,CDFmm,0.6355
BGxh2,CMAun,0.1446
BGxh2,CMAunp,0.1948
BGxh2,CMAwh,0.1631
BGxh2,CWHdm,0.4588
BGxh2,CWHds1,0.5108
BGxh2,CWHds2,0.5535
BGxh2,CWHmm1,0.3866
BGxh2,CWHmm2,0.3530
BGxh2,CWHms1,0.4016
BGxh2,CWHms2,0.3760
BGxh2,CWHun,0.5616
BGxh2,CWHvh1,0.3157
BGxh2,CWHvh2,0.2658
BGxh2,CWHvh3,0.2895
BGxh2,CWHvm1,0.3167
BGxh2,CWHvm2,0.2636
BGxh2,CWHwh1,0.3724
BGxh2,CWHwh2,0.2608
BGxh2,CWHwm,0.3165
BGxh2,CWHws1,0.4473
BGxh2,CWHws2,0.3665
BGxh2,CWHxm1,0.5583
BGxh2,CWHxm2,0.4483
BGxh2,ESSFdc1,0.4263
BGxh2,ESSFdc2,0.4789
