"Unit","SImin","SImean","SImax","MeanPlotSiteIndex","Spp"
"ESSFxv2/10",11.0794182159267,12.3789141392958,13.6089152665344,NA,"Sx"
"ICHdm/101",16.9756330856652,17.773581565052,18.7647013474212,NA,"Sx"
"ICHdm/102",13.6905544607591,14.4598841421859,15.4204754786726,NA,"Sx"
"ICHdm/103",15.4204754786726,16.1437361105413,16.9756330856652,NA,"Sx"
"ICHdm/110",18.7647013474212,18.9571945118832,19.3112856265181,NA,"Sx"
"ICHdm/111",18.3560941361891,18.8303384031317,19.3112856265181,NA,"Sx"
"ICHdm/112",14.9783640434991,17.0929254703439,19.1355654321048,NA,"Sx"
"ICHdw4/101",17.2834700924666,17.92435623258,18.4660621806915,NA,"Sx"
"ICHdw4/102",13.7617998384604,14.7694703166848,16.3883751154201,NA,"Sx"
"ICHdw4/103",13.7617998384604,16.0405559102461,17.186242421382,NA,"Sx"
"ICHdw4/104",16.8258062657218,17.5570234769687,18.4660621806915,NA,"Sx"
"ICHdw4/110",20.4655878169339,21.007205126957,21.5518828861131,NA,"Sx"
"ICHdw4/111",20.9796277297534,21.4874795720283,21.9309281002186,NA,"Sx"
"ICHdw4/112",20.9796277297534,21.4874795720283,21.9309281002186,NA,"Sx"
"ICHmc1/01",20.2645351077695,21.0588988581224,22.0867825520198,22.5511111153497,"Sx"
"ICHmc1/02",16.7227019267531,18.3410097843592,20.1237420533934,NA,"Sx"
"ICHmc1/03",22.1894921360162,22.7563178381062,23.3439668122097,23.1604166825612,"Sx"
"ICHmc1/04",20.9301669538763,22.0491664719186,23.1956526056555,24.4300000326974,"Sx"
"ICHmc1/06",17.756082077889,19.8386784584513,21.809901183824,21,"Sx"
"ICHmc1a/01",18.7475381402822,20.2733872848803,21.6980262193617,21,"Sx"
"ICHmc1a/02",21.798927980009,22.1633416126499,22.3935309491543,21,"Sx"
"ICHmc1a/03",21.1366646041149,21.7833538788426,22.7873787061254,24,"Sx"
"ICHmc2/01",20.0353153518576,21.3936993709865,22.7255037394186,20.7563888496823,"Sx"
"ICHmc2/02",17.0389767468601,18.4472434021558,20.0137884178177,17.4857147761754,"Sx"
"ICHmc2/03",23.3541534666782,23.747455099548,24.2086411407293,23.6274998982747,"Sx"
"ICHmc2/04",24.0344207888255,24.0344207888255,24.0344207888255,23.8599998950958,"Sx"
"ICHmc2/05",22.8456095073565,23.3773577355349,23.8157231228438,25.6485712868827,"Sx"
"ICHmc2/06",23.8157231228438,24.1974181718511,24.5678902519801,24.3114286150251,"Sx"
"ICHmc2/07",18.6417575252124,21.2734962970122,23.8157231228438,21,"Sx"
"ICHmc2/08",18.6417575252124,19.1696348584896,19.6197170462036,NA,"Sx"
"ICHmk1/01",16.7430267282724,18.7829469131292,20.7884986435093,20.8506665547689,"Sx"
"ICHmk1/01",16.7430267282724,18.7829469131292,20.7884986435093,20.8506665547689,"Sx"
"ICHmk1/02",13.331476913592,15.4448843926494,17.8886398971477,NA,"Sx"
"ICHmk1/03",15.3165125848982,16.8520327141549,17.8886398971477,18,"Sx"
"ICHmk1/03",15.3165125848982,16.8520327141549,17.8886398971477,18,"Sx"
"ICHmk1/04",16.7430267282724,18.1910995615377,19.7466762187335,22.3757144383022,"Sx"
"ICHmk1/04",16.7430267282724,18.1910995615377,19.7466762187335,22.3757144383022,"Sx"
"ICHmk1/05",19.2214227207819,20.3391633771805,21.3810042794967,21.7527781592475,"Sx"
"ICHmk1/05",19.2214227207819,20.3391633771805,21.3810042794967,21.7527781592475,"Sx"
"ICHmk1/06",18.5929084560127,20.1320983916214,21.3810042794967,21,"Sx"
"ICHmk1/06",18.5929084560127,20.1320983916214,21.3810042794967,21,"Sx"
"ICHmk1/07",16.2629971995965,18.5589159303258,20.7767447854282,18,"Sx"
"ICHmk1/07",16.2629971995965,18.5589159303258,20.7767447854282,18,"Sx"
"ICHmk1/08",15.2577271303195,16.3570682909374,17.1161653051084,NA,"Sx"
"ICHmk2/01",14.374815390577,16.8463586087547,19.510370170188,18,"Sx"
"ICHmk2/02",12.5118246372595,14.0657267538825,15.7136239052038,NA,"Sx"
"ICHmk2/03",14.374815390577,15.2515297555043,16.3864705005661,18,"Sx"
"ICHmk2/04",16.3864705005661,17.5990467164014,19.3971331672659,18,"Sx"
"ICHmk2/05",16.9748538919319,18.6749039058204,20.0664470896554,21,"Sx"
"ICHmk2/06",14.3196442115938,17.0345776161807,19.4993389684633,18,"Sx"
"ICHmk3/01",19.5019033909922,21.1227287760682,22.7323821306031,20.8058334986369,"Sx"
"ICHmk3/02",17.7135664067065,18.7661890844983,19.959258706513,NA,"Sx"
"ICHmk3/03",18.6810402535373,19.8826438221197,21.1076846210706,NA,"Sx"
"ICHmk3/04",22.7323821306031,22.9655767917417,23.3945382965322,20.1542858396258,"Sx"
"ICHmk3/05",21.2243058704691,22.4628847050304,23.3945382965322,21.6387500762939,"Sx"
"ICHmk3/06",22.8458652732731,23.3339679014307,23.9138048890353,24.9657143184117,"Sx"
"ICHmk3/07",20.7450466952069,21.9427631346979,22.8458652732731,21,"Sx"
"ICHmm/01",18.9213931527058,19.7510961276628,20.6228612658803,22.8107693011944,"Sx"
"ICHmm/02",15.6143141724624,16.341439224025,17.0685642755875,12,"Sx"
"ICHmm/03",17.8185736451384,18.3699833989221,18.9213931527058,15,"Sx"
"ICHmm/04",19.3111461784364,20.4379374134462,21.2839028466798,18,"Sx"
"ICHmm/05",18.2599728813649,19.867667932839,21.2839028466798,21,"Sx"
"ICHmm/06",20.0893158367161,20.2268237742769,20.3643317118377,21,"Sx"
"ICHmm/07",14.5465623457149,15.0504740439491,15.5543857421833,12,"Sx"
"ICHmm/08",15.5543857421833,16.0667935962186,16.5792014502539,18,"Sx"
"ICHmw1/01",15.7136239052038,17.4836095465726,19.3971331672659,21,"Sx"
"ICHmw1/02",15.2975293819391,16.5362831640369,18.0357494374362,15,"Sx"
"ICHmw1/03",15.7136239052038,16.050047202885,16.3864705005661,18,"Sx"
"ICHmw1/04",16.3864705005661,17.0703406240559,18.0357494374362,18,"Sx"
"ICHmw1/05",16.9748538919319,18.2940377140246,19.510370170188,21,"Sx"
"ICHmw1/06",18.5326015728716,19.3766379999952,20.0664470896554,21,"Sx"
"ICHmw1/07",18.7050496609863,19.3996174547787,20.0664470896554,18,"Sx"
"ICHmw2/102",15.9437902934492,16.7208545982135,17.4828907222161,NA,"Sx"
"ICHmw2/103",17.4828907222161,18.056237633413,18.7273948577899,NA,"Sx"
"ICHmw2/104",18.7273948577899,19.0814902684941,19.7695378074102,NA,"Sx"
"ICHmw2/110",21.8530567231606,22.077231036619,22.4895996147284,NA,"Sx"
"ICHmw2/111",21.3771996125557,22.2205376671036,22.9887801333041,NA,"Sx"
"ICHmw2/112",21.3771996125557,22.2205376671036,22.9887801333041,NA,"Sx"
"ICHmw2/113",17.4435517519025,19.6982989823119,21.9621501538289,NA,"Sx"
"ICHmw2/114",18.0102944109604,20.15401398835,22.2849588211009,NA,"Sx"
"ICHmw3/01",17.6246303017884,20.660595064195,22.6526218898845,18,"Sx"
"ICHmw3/01",17.6246303017884,20.660595064195,22.6526218898845,18,"Sx"
"ICHmw3/02",15.4052723918068,16.525728376917,17.9584273202329,NA,"Sx"
"ICHmw3/03",17.0283769308148,19.3119412665807,22.168152191161,15,"Sx"
"ICHmw3/03",17.0283769308148,19.3119412665807,22.168152191161,15,"Sx"
"ICHmw3/04",16.4283604463737,18.8001983057652,21.2648136867173,18,"Sx"
"ICHmw3/04",16.4283604463737,18.8001983057652,21.2648136867173,18,"Sx"
"ICHmw3/05",17.9584273202329,20.4607074537494,22.6526218898845,18,"Sx"
"ICHmw3/05",17.9584273202329,20.4607074537494,22.6526218898845,18,"Sx"
"ICHmw3/06",19.9078527194242,21.681134604713,22.9887801333041,21,"Sx"
"ICHmw3/06",19.9078527194242,21.681134604713,22.9887801333041,21,"Sx"
"ICHmw3/07",20.4033152985172,21.9135772008576,22.9887801333041,24,"Sx"
"ICHmw3/07",20.4033152985172,21.9135772008576,22.9887801333041,24,"Sx"
"ICHmw3/08",19.9425946454009,21.3098758838953,22.2849588211009,18,"Sx"
"ICHmw3/08",19.9425946454009,21.3098758838953,22.2849588211009,18,"Sx"
"ICHmw3/09",15.3049417881262,18.5374199094111,21.9621501538289,NA,"Sx"
"ICHmw5/101",17.3686578576284,18.3289853287289,19.0657561474516,NA,"Sx"
"ICHmw5/102",13.9102012890874,14.8040977695451,15.6678766003667,NA,"Sx"
"ICHmw5/103",15.6678766003667,16.0033204639436,16.3387643275206,NA,"Sx"
"ICHmw5/104",16.3387643275206,16.6476957890979,17.2479846530775,NA,"Sx"
"ICHmw5/110",19.0657561474516,19.2613376099931,19.6211096479604,NA,"Sx"
"ICHmw5/111",18.6505933742635,19.1324462628574,19.6211096479604,NA,"Sx"
"ICHmw5/112",18.6505933742635,19.1324462628574,19.6211096479604,NA,"Sx"
"ICHmw5/113",19.160934994638,19.3017526251064,19.4425702555747,NA,"Sx"
"ICHvc/01",21.1868247926614,22.2543438784104,23.3261738599357,25.1071428571429,"Sx"
"ICHvc/02",17.1862163598225,19.3745225750209,22.2457797942891,18,"Sx"
"ICHvc/03",22.8045332886107,23.4773725030874,23.9910073197752,18,"Sx"
"ICHvc/04",22.1117190724596,23.0889323844375,23.9910073197752,21,"Sx"
"ICHvc/05",22.1117190724596,23.0889323844375,23.9910073197752,21,"Sx"
"ICHvc/06",18.2482394071242,20.3885605193044,22.4144209574109,18,"Sx"
"ICHvk2/01",19.3661466596533,20.5250269410522,21.3463781784212,22.7799998692104,"Sx"
"ICHvk2/02",16.0137693380401,16.904153760346,17.7945381826519,12,"Sx"
"ICHvk2/03",17.7945381826519,18.9097116708098,20.1838522084251,12,"Sx"
"ICHvk2/04",19.2230501396339,20.1064396592512,21.1641061869109,15,"Sx"
"ICHvk2/05",18.2989545381907,19.568261324991,20.8457407346584,21,"Sx"
"ICHwc/01",21.2648136867173,21.5589352049389,21.8530567231606,21,"Sx"
"ICHwc/02",16.4283604463737,17.5001940782006,18.7273948577899,NA,"Sx"
"ICHwc/03",18.7273948577899,19.662953567181,20.6167336721593,21,"Sx"
"ICHwc/04",21.798927980009,22.1745343855521,22.6526218898845,24,"Sx"
"ICHwc/05",21.798927980009,22.3266125450963,22.7873787061254,24,"Sx"
"ICHwc/07",16.3653076703929,18.2805762498246,20.3179253694967,NA,"Sx"
"ICHwc/08",17.4435517519025,19.4894917055086,21.4260183262874,21,"Sx"
"ICHwk1/01",17.6246303017884,20.3500302140129,22.2975659087863,24,"Sx"
"ICHwk1/01",17.6246303017884,20.3500302140129,22.2975659087863,24,"Sx"
"ICHwk1/01",17.6246303017884,20.3500302140129,22.2975659087863,24,"Sx"
"ICHwk1/02",16.4283604463737,17.5014311948913,18.7475381402822,NA,"Sx"
"ICHwk1/03",17.9584273202329,19.1135509140613,20.2912051481779,18,"Sx"
"ICHwk1/03",17.9584273202329,19.1135509140613,20.2912051481779,18,"Sx"
"ICHwk1/04",16.8713988726763,19.5412541749546,21.8530567231606,21,"Sx"
"ICHwk1/04",16.8713988726763,19.5412541749546,21.8530567231606,21,"Sx"
"ICHwk1/04",16.8713988726763,19.5412541749546,21.8530567231606,21,"Sx"
"ICHwk1/05",19.2119495562042,21.2042705079586,22.7873787061254,24,"Sx"
"ICHwk1/05",19.2119495562042,21.2042705079586,22.7873787061254,24,"Sx"
"ICHwk1/05",19.2119495562042,21.2042705079586,22.7873787061254,24,"Sx"
"ICHwk1/06",19.2119495562042,21.2042705079586,22.7873787061254,21,"Sx"
"ICHwk1/06",19.2119495562042,21.2042705079586,22.7873787061254,21,"Sx"
"ICHwk1/06",19.2119495562042,21.2042705079586,22.7873787061254,21,"Sx"
"ICHwk1/07",16.3653076703929,19.0642759324561,21.4260183262874,21,"Sx"
"ICHwk1/07",16.3653076703929,19.0642759324561,21.4260183262874,18,"Sx"
"ICHwk1/07",16.3653076703929,19.0642759324561,21.4260183262874,21,"Sx"
"ICHwk1/08",15.3049417881262,17.2927281000923,19.2119495562042,18,"Sx"
"ICHwk1/08",15.3049417881262,17.2927281000923,19.2119495562042,18,"Sx"
"ICHwk2/01",20.0216117693317,21.4055926987155,22.6181114899683,22.7127271132036,"Sx"
"ICHwk2/02",16.5222367022541,17.2916417546542,18.0610468070543,NA,"Sx"
"ICHwk2/03",18.8344084406353,19.0656258510183,19.2968432614013,NA,"Sx"
"ICHwk2/04",16.5222367022541,19.0748169660629,21.3011452026209,19.5412504673004,"Sx"
"ICHwk2/05",20.5199055604623,21.7173779710794,22.6181114899683,21,"Sx"
"ICHwk2/06",20.5199055604623,21.7173779710794,22.6181114899683,22.8974997997284,"Sx"
"ICHwk2/07",22.6181114899683,22.869127977949,23.1201444659297,24.1371427263532,"Sx"
"ICHwk2/08",17.5432290954249,19.6008601233307,21.5484525999608,21,"Sx"
"ICHwk3/01",18.2751323063876,19.4196017421649,20.6451400997071,22.0316666762034,"Sx"
"ICHwk3/02",15.0810067246262,15.7832967945672,16.4855868645082,12,"Sx"
"ICHwk3/03",17.8087772773475,18.3673262265294,18.9258751757114,12,"Sx"
"ICHwk3/04",18.9258751757114,19.4876334435979,20.0608025658683,15,"Sx"
"ICHwk3/05",18.3070249119213,19.3639820264235,20.1609488200787,19.8287501335144,"Sx"
"ICHwk3/06",17.6363028675968,18.8959181609116,19.6687872484579,21,"Sx"
"ICHwk3/07",17.6363028675968,18.2558604224991,18.8754179774013,15,"Sx"
"ICHwk3/08",14.0497239989456,15.0285957981851,16.0129382436258,NA,"Sx"
"ICHwk3/09",16.5332001334404,16.6930941082119,16.8529880829834,18,"Sx"
"ICHwk4/01",22.4765897055172,23.8636080966076,24.7748709357222,25.6187500953674,"Sx"
"ICHwk4/01",22.4765897055172,23.8636080966076,24.7748709357222,25.6187500953674,"Sx"
"ICHwk4/02",18.0977214675659,19.5702821055628,21.3711389914747,NA,"Sx"
"ICHwk4/03",20.6303713055078,21.9528230936543,23.3323247792847,NA,"Sx"
"ICHwk4/04",19.0290025121023,20.4366180482994,21.9307809023018,21.7457141876221,"Sx"
"ICHwk4/04",19.0290025121023,20.4366180482994,21.9307809023018,21.7457141876221,"Sx"
"ICHwk4/05",21.3711389914747,22.6555568992985,24.0736460026951,24.3242857796805,"Sx"
"ICHwk4/05",21.3711389914747,22.6555568992985,24.0736460026951,24.3242857796805,"Sx"
"ICHwk4/06",21.9690531146523,22.7592439920775,23.5494348695027,24.9512500762939,"Sx"
"ICHwk4/06",21.9690531146523,22.7592439920775,23.5494348695027,24.9512500762939,"Sx"
"ICHwk4/07",23.5494348695027,24.0975651464571,24.5494356528733,26.4387500286102,"Sx"
"ICHwk4/07",23.5494348695027,24.0975651464571,24.5494356528733,26.4387500286102,"Sx"
"ICHwk4/08",19.2160710158198,21.4699083077756,23.6032142765473,18,"Sx"
"ICHwk4/08",19.2160710158198,21.4699083077756,23.6032142765473,18,"Sx"
"IDFdk1/01",14.374815390577,15.8159279326281,16.7888019341655,15,"Sx"
"IDFdk1/02",10.7033814668425,11.6459596364748,12.6172211479945,NA,"Sx"
"IDFdk1/03",10.7514112938028,13.9935425791996,16.7888019341655,NA,"Sx"
"IDFdk1/04",13.9508165067681,15.5250688769618,16.7888019341655,NA,"Sx"
"IDFdk1/05",15.7136239052038,17.736649708645,19.821044153649,20.5527272657915,"Sx"
"IDFdk1/06",18.6067119758776,19.3594231155283,19.9389563678598,21,"Sx"
"IDFdk1/07",14.3196442115938,17.2238904037321,19.9389563678598,NA,"Sx"
"IDFdk2/01",14.374815390577,15.8159279326281,16.7888019341655,17.6100000805325,"Sx"
"IDFdk2/02",10.7033814668425,12.9972072494266,15.6252273593465,NA,"Sx"
"IDFdk2/03",13.9508165067681,15.6212387227761,16.7888019341655,NA,"Sx"
"IDFdk2/04",14.374815390577,17.1689564573802,19.821044153649,15,"Sx"
"IDFdk2/05",17.4193711294961,19.0822728318094,19.9389563678598,20.4327273802324,"Sx"
"IDFdk2/06",16.0638209965711,18.3536352473046,19.9389563678598,21,"Sx"
"IDFdk2/07",14.3196442115938,16.8360238374282,19.59433958051,18,"Sx"
"IDFdk2/08",14.3196442115938,15.3513951501675,16.0638209965711,NA,"Sx"
"IDFdm1/01",15.9437902934492,17.5767306847184,19.1872022104748,15,"Sx"
"IDFdm1/01",15.9437902934492,17.5767306847184,19.1872022104748,15,"Sx"
"IDFdm1/02",9.66074707671308,13.7647324153025,17.857402696396,NA,"Sx"
"IDFdm1/03",12.2324359621058,14.5809100918206,17.4828907222161,NA,"Sx"
"IDFdm1/04",14.299228156868,15.8114033203743,17.857402696396,NA,"Sx"
"IDFdm1/05",16.4283604463737,19.2494041541069,22.168152191161,18,"Sx"
"IDFdm1/05",16.4283604463737,19.2494041541069,22.168152191161,18,"Sx"
"IDFdm1/06",19.3998330193507,21.3919458480588,22.9887801333041,24,"Sx"
"IDFdm1/06",19.3998330193507,21.3919458480588,22.9887801333041,24,"Sx"
"IDFdm1/07",16.3653076703929,20.1296806493726,22.9887801333041,21,"Sx"
"IDFdm1/07",16.3653076703929,20.1296806493726,22.9887801333041,21,"Sx"
"IDFdm2/01",15.2975293819391,16.5362831640369,18.0357494374362,NA,"Sx"
"IDFdm2/02",8.45315369212394,11.3562753839806,14.5260844651048,NA,"Sx"
"IDFdm2/03",12.5118246372595,14.4248505875494,17.0839203707679,NA,"Sx"
"IDFdm2/04",16.3864705005661,17.8633997625741,19.3971331672659,18,"Sx"
"IDFdm2/05",18.0396419631394,19.1526443597129,20.1151826166411,21,"Sx"
"IDFdm2/06",14.3196442115938,17.0043278881101,19.6783996628874,NA,"Sx"
"IDFdm2/07",15.7590076095904,17.9041027214225,20.1151826166411,15,"Sx"
"IDFmw1/01",15.9437902934492,18.9369057529209,22.6526218898845,18,"Sx"
"IDFmw1/02",12.2324359621058,14.6292071477115,16.6012393886912,NA,"Sx"
"IDFmw1/03",14.299228156868,15.9405381070962,17.857402696396,NA,"Sx"
"IDFmw1/04",15.4052723918068,17.2844056065785,19.5244804237348,NA,"Sx"
"IDFmw1/05",19.9078527194242,21.6220135029965,22.7873787061254,21,"Sx"
"IDFmw1/06",19.9078527194242,21.6220135029965,22.7873787061254,24,"Sx"
"IDFmw2/01",13.9508165067681,16.1338478371028,19.1214246327655,18,"Sx"
"IDFmw2/02",8.68663247782884,11.9888839456115,13.9489704175829,NA,"Sx"
"IDFmw2/03",12.5118246372595,13.9479708437092,15.6252273593465,NA,"Sx"
"IDFmw2/04",15.7136239052038,18.1898950248623,19.9389563678598,21,"Sx"
"IDFmw2/05",14.3196442115938,16.9647243109044,19.59433958051,18,"Sx"
"IDFxh1/01",15.2685934896424,16.8323811817918,18.3746515328714,NA,"Sx"
"IDFxh1/02",9.50716110655946,12.5334706746315,14.1625229099925,NA,"Sx"
"IDFxh1/03",11.7144097266641,12.942232896006,14.0497505920156,NA,"Sx"
"IDFxh1/04",13.6936762165373,15.5010172069994,18.3746515328714,NA,"Sx"
"IDFxh1/05",16.3072494281263,17.7618554796205,19.7393841649098,NA,"Sx"
"IDFxh1/06",17.1979135085955,18.6853286423592,20.2831683424697,NA,"Sx"
"IDFxh1/07",17.1979135085955,18.6853286423592,20.2831683424697,NA,"Sx"
"IDFxh1/08",18.5782777299266,20.4860274185023,22.0152380467775,18,"Sx"
"IDFxh1/09",15.6722602062083,18.9074553318757,22.0152380467775,NA,"Sx"
"IDFxh2/01",12.9342804600763,15.5141700922795,18.9983090243664,NA,"Sx"
"IDFxh2/02",6.41764211415026,10.9326206152079,13.2653825213949,NA,"Sx"
"IDFxh2/03",10.9723477253412,12.6797311452712,14.299495379694,NA,"Sx"
"IDFxh2/04",12.8262354307175,13.6591382088625,14.6025326142279,NA,"Sx"
"IDFxh2/05",13.8183437877899,14.6237500053244,15.6819424064472,NA,"Sx"
"IDFxh2/06",14.6025326142279,17.0192123976127,19.8845655128065,NA,"Sx"
"IDFxh2/07",18.4929617872073,19.6339329234948,20.6206588929164,18,"Sx"
"IDFxh2/08",18.4929617872073,19.730180750949,20.6206588929164,21,"Sx"
"IDFxm/02",10.6518235624661,11.9662155498758,12.8778742383619,NA,"Sx"
"IDFxm/03",12.7753312283555,13.5912197476338,14.8280577298017,NA,"Sx"
"IDFxm/04",12.4515555101409,13.8975319066614,15.5499610539691,NA,"Sx"
"IDFxm/05",14.8280577298017,15.7092100328233,16.7079307209513,NA,"Sx"
"IDFxm/06",16.8930864713764,17.7630541603935,18.4433305230915,NA,"Sx"
"IDFxm/07",17.9527454867125,18.5665912338503,19.3036976917469,NA,"Sx"
"IDFxm/08",16.8930864713764,18.6277887362122,20.0182883159869,18.4757144110543,"Sx"
"IDFxm/09",14.250666865579,17.1924051582323,20.0182883159869,18,"Sx"
"MHmm2/01",12.8723588545965,14.5271523466237,15.9869189586144,NA,"Sx"
"MHmm2/02",11.998648904251,13.2077015649009,14.4389176220437,NA,"Sx"
"MHmm2/03",15.9606405010284,16.4592788304208,16.79012963326,NA,"Sx"
"MHmm2/04",13.0685990253692,14.4156677864919,15.6130925873229,NA,"Sx"
"MHmm2/05",16.0403181886846,16.1582017679526,16.2760853472206,NA,"Sx"
"MHmm2/06",12.1153464367198,13.1260993721243,14.0806247688211,NA,"Sx"
"MHmm2/07",14.495273079417,14.6036490727109,14.7120250660048,NA,"Sx"
"MHmm2/08",11.1781466942589,11.5653721259414,11.9525975576238,NA,"Sx"
"MHmm2/09",12.7401059769424,13.1008666594951,13.4084607670815,NA,"Sx"
"MSdc1/01",12.609784671604,14.4658380447744,16.2570515786749,NA,"Sx"
"MSdc1/03",12.2378470514983,13.6299767990625,14.7273666848488,NA,"Sx"
"MSdc1/04",14.8905740069201,16.3630841194331,17.6025618451114,NA,"Sx"
"MSdc1/05",13.389006907748,15.8941173291954,17.6025618451114,NA,"Sx"
"MSdm1/01",14.374815390577,17.0191159628904,19.510370170188,16.8544443978204,"Sx"
"MSdm1/01",14.374815390577,17.0191159628904,19.510370170188,16.8544443978204,"Sx"
"MSdm1/02",12.5118246372595,14.666028529558,16.7888019341655,NA,"Sx"
"MSdm1/03",13.9508165067681,15.2250582392406,16.3864705005661,15,"Sx"
"MSdm1/03",13.9508165067681,15.2250582392406,16.3864705005661,15,"Sx"
"MSdm1/04",14.374815390577,16.2182036674406,18.5326015728716,15.9671426500593,"Sx"
"MSdm1/04",14.374815390577,16.2182036674406,18.5326015728716,15.9671426500593,"Sx"
"MSdm1/05",15.1145213870443,17.3649195712455,19.510370170188,18,"Sx"
"MSdm1/05",15.1145213870443,17.3649195712455,19.510370170188,18,"Sx"
"MSdm1/06",17.4497703147258,18.8943270343295,20.0664470896554,19.4366664886475,"Sx"
"MSdm1/06",17.4497703147258,18.8943270343295,20.0664470896554,19.4366664886475,"Sx"
"MSdm1/07",13.3918240646105,16.5325099330912,19.4993389684633,15,"Sx"
"MSdm1/07",13.3918240646105,16.5325099330912,19.4993389684633,15,"Sx"
"MSdm1/08",13.3918240646105,16.7389430738131,19.4993389684633,21,"Sx"
"MSdm1/09",14.3196442115938,15.3513951501675,16.0638209965711,NA,"Sx"
"MSdm2/01",14.6406354351625,17.3786534074719,19.8711572361505,16.8577272675254,"Sx"
"MSdm2/02",12.7431941326272,14.7633425349034,17.0992615788579,NA,"Sx"
"MSdm2/03",14.2087959357258,15.8121594857061,17.0992615788579,15,"Sx"
"MSdm2/04",14.6406354351625,16.6239687945076,18.8753076767437,15,"Sx"
"MSdm2/05",15.3940201242334,17.9569595116421,19.8711572361505,21.3883334000905,"Sx"
"MSdm2/06",18.8753076767437,19.5949719269335,20.437517167087,15,"Sx"
"MSdm2/07",14.5844440270593,17.349582161171,19.8599220447081,12,"Sx"
"SBSdh1/01",15.7163586645603,17.0756369115199,18.5358269399706,NA,"Sx"
"SBSdh1/02",13.953244471584,14.7373358065962,15.7163586645603,NA,"Sx"
"SBSdh1/03",14.9024229431544,15.3093908038574,15.7163586645603,NA,"Sx"
"SBSdh1/04",15.7163586645603,16.0528405125012,16.3893223604421,NA,"Sx"
"SBSdh1/05",14.3773171470861,15.4212944532373,16.977808152565,NA,"Sx"
"SBSdh1/06",16.977808152565,18.2972215620731,19.5137657056605,NA,"Sx"
"SBSdh1/07",18.7083050405144,19.3340076255805,20.0699394033484,NA,"Sx"
"SBSdh1/08",13.3941547437957,15.056366112886,17.4528072286118,NA,"Sx"
"SBSdk/01",19.0834991409672,20.4163013585486,21.5828592364392,18.0042940588558,"Sx"
"SBSdk/01",19.0834991409672,20.4163013585486,21.5828592364392,18.0042940588558,"Sx"
"SBSdk/02",15.6982060071812,15.9715099908708,16.2448139745605,13.9039999961853,"Sx"
"SBSdk/02",15.6982060071812,15.9715099908708,16.2448139745605,13.9039999961853,"Sx"
"SBSdk/03",16.2469639092508,17.1381562018417,17.8153305685364,14.9289999961853,"Sx"
"SBSdk/03",16.2469639092508,17.1381562018417,17.8153305685364,14.9289999961853,"Sx"
"SBSdk/04",17.8153305685364,18.3652645516009,19.0834991409672,15.5033335155911,"Sx"
"SBSdk/04",17.8153305685364,18.3652645516009,19.0834991409672,15.5033335155911,"Sx"
"SBSdk/05",16.740748237893,17.9315896159625,19.0834991409672,18.0538462858934,"Sx"
"SBSdk/05",16.740748237893,17.9315896159625,19.0834991409672,18.0538462858934,"Sx"
"SBSdk/06",21.5828592364392,22.2511793233786,22.7215575416239,20.3786364468661,"Sx"
"SBSdk/06",21.5828592364392,22.2511793233786,22.7215575416239,20.3786364468661,"Sx"
"SBSdk/07",21.7836903392252,22.592576175606,23.3691584642632,20.0205386968759,"Sx"
"SBSdk/07",21.7836903392252,22.592576175606,23.3691584642632,20.0205386968759,"Sx"
"SBSdk/08",22.3797638046838,22.8192109990604,23.3691584642632,24.4563636779785,"Sx"
"SBSdk/08",22.3797638046838,22.8192109990604,23.3691584642632,24.4563636779785,"Sx"
"SBSdk/09",15.5959676016961,17.7069584234559,20.321806138768,NA,"Sx"
"SBSdk/10",17.7752435616736,19.1548604949183,21.7836903392252,13.6271250844002,"Sx"
"SBSdk/10",17.7752435616736,19.1548604949183,21.7836903392252,13.6271250844002,"Sx"
"SBSdw1/01",19.1872022104748,20.0959712463167,21.1801160832818,21.0292858396258,"Sx"
"SBSdw1/01",19.1872022104748,20.0959712463167,21.1801160832818,21.0292858396258,"Sx"
"SBSdw1/02",17.0283769308148,17.456223449809,17.857402696396,NA,"Sx"
"SBSdw1/03",17.9584273202329,18.6243414628325,19.1872022104748,NA,"Sx"
"SBSdw1/04",16.4283604463737,17.7047275414655,18.7273948577899,15,"Sx"
"SBSdw1/04",16.4283604463737,17.7047275414655,18.7273948577899,15,"Sx"
"SBSdw1/05",17.9584273202329,18.6243414628325,19.1872022104748,18,"Sx"
"SBSdw1/05",17.9584273202329,18.6243414628325,19.1872022104748,18,"Sx"
"SBSdw1/06",21.1801160832818,21.7252360704766,22.2975659087863,21,"Sx"
"SBSdw1/06",21.1801160832818,21.7252360704766,22.2975659087863,21,"Sx"
"SBSdw1/07",20.252555136086,21.416049088078,22.2975659087863,20.2242859431676,"Sx"
"SBSdw1/07",20.252555136086,21.416049088078,22.2975659087863,20.2242859431676,"Sx"
"SBSdw1/08",22.2975659087863,22.615324148482,22.9330823881776,24,"Sx"
"SBSdw1/08",22.2975659087863,22.615324148482,22.9330823881776,24,"Sx"
"SBSdw1/09",19.9425946454009,21.3917258082216,22.2849588211009,21,"Sx"
"SBSdw1/09",19.9425946454009,21.3917258082216,22.2849588211009,21,"Sx"
"SBSdw3/01",19.1339835379795,20.1193539419273,20.8898701378395,18.8172222773234,"Sx"
"SBSdw3/02",16.7950251709757,17.5553565773039,18.4707602668935,NA,"Sx"
"SBSdw3/03",16.2032311321115,16.9577807807406,17.7123304293697,16.2685557471381,"Sx"
