ID1,ID2,lat,long,el
55,272,52.8979949068033,-122.000911817346,933
55,273,52.9431877403555,-122.059734868907,848
55,274,52.8977796564031,-122.001200593275,933
55,275,52.8493665285424,-121.988434939757,1032
56,276,52.9295826547957,-122.037959946062,865
56,277,52.8789949721672,-122.024935239518,874
56,278,52.8743615152159,-122.041005268637,940
56,279,52.8831415645051,-122.032270064014,896
56,280,52.8856160184909,-122.057804205874,950
57,281,52.9422310936279,-121.981529840535,1198
57,282,52.9425829546819,-121.981971610092,1198
57,283,52.9421900085724,-121.981930693813,1198
57,284,52.9423988951455,-121.982540862687,1197
57,285,52.9421580314664,-121.981114825002,1198
58,286,52.9031004810104,-122.022106218909,907
58,287,52.931486455223,-122.004140300469,913
58,288,52.9258646870741,-122.118174509748,1006
58,289,52.8823531497725,-122.052358557328,948
58,290,52.9294237562409,-122.119226669688,1012
59,291,52.9430027761274,-122.006367752506,974
59,292,52.942686852017,-122.006436265272,975
59,293,52.9426862028693,-122.007062251967,976
59,294,52.942951848679,-122.007153606307,976
59,295,52.9429626531333,-122.006554794473,975
60,296,52.9066947595711,-122.057954248941,985
60,297,52.9009628500263,-122.092749413177,979
60,298,52.8991407004349,-122.052503128754,969
60,299,52.9021287293061,-122.056459700624,981
60,300,52.9031801727713,-122.072408670952,964
61,301,52.9321320111569,-122.06566835548,890
61,302,52.9326958604392,-122.065320438029,884
61,303,52.9324659835182,-122.065930758332,886
61,304,52.9326129331983,-122.065503823055,884
61,305,52.9324831887227,-122.066050755774,886
62,306,52.9293275974902,-122.032185753081,889
62,307,52.9323171607281,-122.047420300271,859
62,308,52.9243324296896,-122.013818996377,865
62,309,52.9396436962804,-122.04785758024,848
62,310,52.9401017514354,-122.048440897779,850
63,311,52.8998737285942,-122.106991071684,1016
63,312,52.9035477605557,-122.024301772906,890
63,313,52.9233210733746,-122.078722730942,958
63,314,52.9021256214318,-122.025274576208,887
63,315,52.9044813561109,-122.026511239543,876
64,316,52.9416960401863,-122.007801618303,974
64,317,52.9422853317058,-122.007371357601,975
64,318,52.9424559830749,-122.007261252876,974
64,319,52.9416445029449,-122.007505995312,967
64,320,52.9412347537244,-122.007423626596,966
65,321,52.8717763828063,-122.042990994739,962
65,322,52.9460225531469,-122.120789374925,949
65,323,52.8716211843085,-122.042719808343,961
65,324,52.8717771894277,-122.042348423037,959
65,325,52.8716727482481,-122.042299380064,959
66,326,52.9447111940696,-122.100017815896,955
66,327,52.9452099785491,-122.099977889079,957
66,328,52.9450537141873,-122.100152964469,957
66,329,52.9448971861832,-122.100032955875,955
66,330,52.9447953087339,-122.099591771464,955
67,331,52.8939606442579,-122.050984937898,962
67,332,52.9447150690358,-122.1308064251,964
67,333,52.8921251890786,-122.046626404692,945
67,334,52.9458942931996,-122.130933139942,959
67,335,52.8935618852758,-122.043963819952,940
68,336,52.9426180596931,-122.042099920002,852
68,337,52.9429271105004,-122.042423600368,850
68,338,52.9423300886215,-122.041255814218,852
68,339,52.9422835409237,-122.041753241647,852
68,340,52.9423529722686,-122.041336604707,852
69,341,52.9422172507905,-122.037183198445,855
69,342,52.9424230986653,-122.038517173097,863
69,343,52.9424886261852,-122.038360127072,863
69,344,52.9421769801671,-122.038470668156,856
69,345,52.9420319561337,-122.037078839007,855
70,346,52.9455616272978,-122.120222748234,961
70,347,52.9454517138431,-122.12097263913,956
70,348,52.9452713693278,-122.120269027678,964
70,349,52.9453667506092,-122.120606866564,958
70,350,52.9454887969794,-122.120184200214,961
71,351,52.9238094074951,-122.005234029982,891
71,352,52.9419092132169,-122.029342603413,892
71,353,52.8589208171731,-122.02703053375,984
71,354,52.9217253666954,-122.034964864769,859
71,355,52.941786155116,-122.030072908381,887
72,356,52.9445271472494,-122.122086918685,959
72,357,52.9454219060074,-122.12206052726,956
72,358,52.9441584111679,-122.122144788692,959
72,359,52.9446768497087,-122.12191787395,960
72,360,52.9450503129416,-122.121519401799,955
73,361,52.9411371809184,-122.008172675537,973
73,362,52.9414109757341,-122.007890882937,970
73,363,52.9407937645785,-122.008149025272,972
73,364,52.9406742997768,-122.008000590033,970
73,365,52.9414535706732,-122.008032480991,974
74,366,52.937207632828,-122.088961806027,942
74,367,52.9412764639229,-122.023402633966,909
74,368,52.9363840794087,-122.089604286196,941
74,369,52.9416022374902,-122.021593607041,914
74,370,52.9413720512267,-122.02398469691,904
75,371,52.9417943284997,-122.041503065907,852
75,372,52.942120517883,-122.041778272449,852
75,373,52.9422385619583,-122.042415569979,853
75,374,52.9422832007762,-122.042397238784,853
75,375,52.9420228267121,-122.0418609327,852
76,376,52.9050328348884,-122.117150575747,1007
76,377,52.9196236700964,-122.039264255611,857
76,378,52.8763636077479,-122.040807009349,934
76,379,52.876555530961,-122.041011001788,935
76,380,52.9217113316441,-122.031881947531,859
77,381,52.8580882637826,-122.050715107143,1013
77,382,52.8547219246902,-122.051304214753,1018
77,383,52.8587086061258,-122.050129879562,1007
77,384,52.8493981097578,-122.027694363721,1009
77,385,52.8596149620789,-122.049883683515,1006
78,386,52.9425239420545,-122.060092648607,851
78,387,52.9416050768756,-122.061878575894,853
78,388,52.9414147613347,-122.062004860527,853
78,389,52.942764746468,-122.060063807753,852
78,390,52.9427226967767,-122.060476788381,852
79,391,52.9035511097498,-122.107844292378,1006
79,392,52.942351015203,-122.061316947269,851
79,393,52.9306154017913,-122.079540199098,921
79,394,52.9304593770225,-122.080530443733,925
79,395,52.9040030364042,-122.108563423311,1004
80,396,52.9415282040818,-122.03901280269,853
80,397,52.9421558768598,-122.040238140472,852
80,398,52.9412793186609,-122.039775531088,854
80,399,52.9415408364077,-122.039168321107,853
80,400,52.9415732617971,-122.039594981748,854
81,401,52.9415325174131,-122.025634795326,896
81,402,52.941020495668,-122.026898384329,888
81,403,52.9409710690782,-122.027213095987,893
81,404,52.941122156949,-122.026468889238,892
81,405,52.940731970909,-122.02722527945,893
82,406,52.9413837648829,-122.031620146066,887
82,407,52.9415330464696,-122.032012825209,881
82,408,52.9413974914025,-122.031490146277,887
82,409,52.9414823384647,-122.0335557895,864
82,410,52.9414800533471,-122.031253194169,887
83,411,52.9275358599394,-122.045432120707,854
83,412,52.9020694312266,-122.004673381119,932
83,413,52.9013528404596,-122.00318783779,931
83,414,52.929154771297,-122.045760800829,853
83,415,52.9276480793889,-122.046411618199,854
84,416,52.941470428987,-122.028488495207,888
84,417,52.8817855896027,-122.027884198398,876
84,418,52.8839999203627,-122.121534996516,942
84,419,52.8832878905594,-122.121615771558,951
84,420,52.8820137568438,-122.027959173353,876
85,421,52.9414915206256,-122.03485950403,858
85,422,52.9411810304256,-122.033012579303,873
85,423,52.9413633669053,-122.033731890301,862
85,424,52.9411249113712,-122.034141958176,862
85,425,52.9413000279582,-122.03309083024,873
86,426,52.9417385893252,-122.062615489621,852
86,427,52.9160548737495,-122.001414696448,881
86,428,52.9163174472424,-122.000024013678,887
86,429,52.9160299436733,-122.000924976046,880
86,430,52.9410721272445,-122.063202313455,858
87,431,52.9358567961391,-122.031935401891,854
87,432,52.9411373346285,-122.039018867914,854
87,433,52.9249156295631,-122.018790094145,862
87,434,52.9258583459647,-122.021267415971,859
87,435,52.9253596411335,-122.019204573206,863
88,436,52.9421217383366,-122.107275911266,991
88,437,52.9420693094007,-122.106305049182,993
88,438,52.9431067636094,-122.107348961947,987
88,439,52.8469204751652,-122.082170231489,1002
88,440,52.8470021951693,-122.082626168318,1003
89,441,52.8762295481822,-122.032399882321,919
89,442,52.8480725822225,-122.054210898868,1035
89,443,52.9406830731826,-122.088799005343,920
89,444,52.8490966468631,-122.054257498388,1032
89,445,52.8459850220419,-122.053465522479,1049
90,446,52.9407389815072,-122.042498171903,851
90,447,52.9138970453053,-122.010937120518,870
90,448,52.9138508714774,-122.011771739191,871
90,449,52.9133128555201,-122.012674718889,889
90,450,52.9136620777287,-122.010663527696,873
91,451,52.9410219282035,-122.057334376514,844
91,452,52.941359888485,-122.058154484977,844
91,453,52.9409553453312,-122.057797322317,844
91,454,52.941182281509,-122.056693824692,844
91,455,52.9417227351426,-122.058113193159,845
92,456,52.8778172690621,-122.082458963107,1050
92,457,52.8459355530376,-121.999421189248,893
92,458,52.9407508830124,-122.027943822342,889
92,459,52.845382571124,-121.999991686357,892
92,460,52.900289262669,-121.991543397946,891
93,461,52.9399389241638,-122.041714440232,850
93,462,52.9405761248212,-122.042323051134,851
93,463,52.9406414239504,-122.04226372635,851
93,464,52.9401093498825,-122.04193774966,851
93,465,52.940119101163,-122.042198075227,851
94,466,52.9391845633342,-122.033230258109,860
94,467,52.9081530614244,-121.98590934458,902
94,468,52.940515027235,-122.034464257528,861
94,469,52.9083892019428,-121.986482033756,896
94,470,52.9081301473187,-121.985730416811,902
95,471,52.9382025048915,-121.986334101244,1117
95,472,52.9383299995529,-121.986340193379,1117
95,473,52.9382796816806,-121.986556522599,1117
95,474,52.9380558563813,-121.986825177513,1108
95,475,52.9385124091098,-121.985856216579,1127
96,476,52.9387654872844,-122.063236469397,863
96,477,52.9402111859211,-122.062622102196,860
96,478,52.9387960601903,-122.063267569623,863
96,479,52.9389856846667,-122.06386014239,867
96,480,52.8937273028163,-122.069599948474,975
97,481,52.9389695979602,-122.041599457884,850
97,482,52.9384469735421,-122.042374667189,852
97,483,52.9383528169448,-122.042265641456,849
97,484,52.9386701206799,-122.042058911678,851
97,485,52.939204518863,-122.041882859395,854
98,486,52.9395590273555,-122.08326040771,895
98,487,52.9393800868961,-122.083839809059,901
98,488,52.9401848844956,-122.083710446137,894
98,489,52.9396370032835,-122.083594973706,898
98,490,52.9395726996643,-122.083500677847,898
99,491,52.9386146855612,-122.054284002568,846
99,492,52.937884110371,-122.054270822982,845
99,493,52.9374515025528,-122.053476229089,845
99,494,52.9375789584996,-122.054699085484,845
99,495,52.9379798866734,-122.055007251372,845
100,496,52.8929752068891,-121.990855594322,921
100,497,52.9359721968317,-122.088229703634,945
100,498,52.9357894348636,-122.087333103323,941
100,499,52.926955471006,-122.050331514484,867
100,500,52.8595613836518,-122.080431783396,1080
101,501,52.9389689233967,-122.083054697489,899
101,502,52.9263305054757,-122.054972538414,869
101,503,52.9265425310579,-122.053486351246,879
101,504,52.9264695686403,-122.052313481555,864
101,505,52.939696694835,-122.082286619339,898
102,506,52.8862327531471,-122.056029091749,955
102,507,52.8871097174024,-122.055791218719,956
102,508,52.9391659438256,-122.067125962344,885
102,509,52.8868895849721,-122.056356296009,956
102,510,52.8866260440396,-122.056363142486,957
103,511,52.9225617802836,-121.985329743677,951
103,512,52.9356354016962,-122.002616022241,967
103,513,52.9340722161959,-122.001790765584,952
103,514,52.9212874547293,-121.984135334318,960
103,515,52.9352890442803,-122.00134952366,963
104,516,52.936788945821,-122.027638392942,864
104,517,52.9367887481114,-122.027842748096,861
104,518,52.9011368669432,-122.06939927432,971
104,519,52.9368257843913,-122.02764187224,864
104,520,52.9368131561892,-122.02711208495,867
105,521,52.9361656970217,-121.999283280809,962
105,522,52.9366183491422,-122.000264396669,960
105,523,52.9365087288443,-122.000771033296,960
105,524,52.9363393725447,-121.999329166298,962
105,525,52.9370165373282,-122.000587629811,959
106,526,52.93185796995,-122.026349697598,855
106,527,52.9312289662004,-122.025834278459,855
106,528,52.9320378887495,-122.025594016475,854
106,529,52.9357010313038,-122.027209413186,855
106,530,52.9384976220474,-122.049706333842,848
107,531,52.9015122113517,-122.113432355096,1009
107,532,52.9017157340489,-122.113201581857,1010
107,533,52.9010951366165,-122.113042547497,1010
107,534,52.9018713401177,-122.113347466102,1009
107,535,52.9012271503063,-122.112771547002,1011
108,536,52.9008294712974,-122.009814757578,973
108,537,52.86266545297,-122.115899672969,1018
108,538,52.9335588108927,-122.113039620595,1054
108,539,52.879092779242,-122.107123945588,984
108,540,52.8617517346596,-122.113531139229,1013
109,541,52.9370779130172,-122.013456727385,908
109,542,52.9371468586329,-122.013223324505,914
109,543,52.9370835151946,-122.013393895802,908
109,544,52.9369675244195,-122.013064750513,910
109,545,52.9367698501171,-122.012697197182,917
110,546,52.9349448277225,-122.012989794377,909
110,547,52.9363411632756,-122.013197492415,906
110,548,52.935864924668,-122.013076556751,908
110,549,52.9223108088148,-122.091551760989,955
110,550,52.9229738317563,-122.090382450251,951
111,551,52.9284715755543,-121.985908752793,1002
111,552,52.9283167096436,-122.023851389166,858
111,553,52.927530203919,-122.023303872385,859
111,554,52.9275645154185,-122.023160454305,859
111,555,52.8806059868045,-122.083821364998,1039
112,556,52.9375137720632,-122.052494805218,845
112,557,52.937520726457,-122.051475515938,847
112,558,52.9376618600673,-122.052801560325,845
112,559,52.9380447721983,-122.051771257023,846
112,560,52.9377108476012,-122.052105072921,847
113,561,52.8455373201923,-122.012241406144,961
113,562,52.8452955265125,-122.012722494994,965
113,563,52.8653216868908,-122.036331586124,957
113,564,52.8655084762165,-122.035657834773,955
113,565,52.8660469784635,-122.038489662443,961
114,566,52.8650941830068,-122.085102479164,1062
114,567,52.9231202560412,-122.001099325059,896
114,568,52.9227597396039,-122.002282574172,891
114,569,52.8644083754195,-122.084953170306,1063
114,570,52.9351683197848,-121.998282960021,969
115,571,52.9356432605292,-122.046593715406,849
115,572,52.9360161690337,-122.047888910766,855
115,573,52.9360126029924,-122.047485787715,853
115,574,52.9358113991628,-122.026960254861,858
115,575,52.9358049892813,-122.026815664943,858
116,576,52.9005167591725,-122.11326083941,1011
116,577,52.9374447739527,-122.060990968982,867
116,578,52.9371414233645,-122.060270696133,867
116,579,52.9350998187052,-122.061091139161,863
116,580,52.9001533111189,-122.113079233219,1013
117,581,52.9360635714916,-122.027907123294,856
117,582,52.9359324284373,-122.029360279172,856
117,583,52.9362167755277,-122.028970928162,857
117,584,52.9359715291077,-122.027078673289,857
117,585,52.9362994798556,-122.028612798546,857
118,586,52.9347887896105,-122.001791676549,959
118,587,52.9348677767138,-122.002020750313,959
118,588,52.9352443597158,-122.001914728303,952
118,589,52.9352890885289,-122.002003987488,952
118,590,52.934873570932,-122.001875503867,959
119,591,52.8538830949377,-122.093906365929,992
119,592,52.853036976277,-122.094006027168,987
119,593,52.8955597794316,-122.082765369029,980
119,594,52.9364727902559,-122.083342417935,913
119,595,52.8537776402619,-122.093736761477,992
120,596,52.9340647393517,-122.053355056669,849
120,597,52.935625181585,-122.052871827575,846
120,598,52.9340415139678,-122.053867529077,850
120,599,52.8536021502883,-122.010653531668,888
120,600,52.9339348744785,-122.055120783555,854
121,601,52.9376593002409,-122.099017688245,994
121,602,52.9379162513037,-122.099389316937,995
121,603,52.9380517739271,-122.09837716631,997
121,604,52.9376117952481,-122.09863075545,993
121,605,52.9379712477914,-122.098990538524,996
122,606,52.8478213953838,-122.048160931824,1053
122,607,52.9352361775771,-122.012131402888,906
122,608,52.9351682449641,-122.012190870856,906
122,609,52.8946177442835,-122.081189511852,972
122,610,52.8483380872547,-122.048348383465,1042
123,611,52.8493689934455,-122.089659830501,993
123,612,52.8886776265919,-122.002204956212,988
123,613,52.8481479852652,-122.090871985784,1003
123,614,52.8875880896604,-122.062108519857,966
123,615,52.8480112194597,-122.090985909395,1003
124,616,52.9363330699128,-122.052763202582,847
124,617,52.9355936405561,-122.052360432216,846
124,618,52.9360924821648,-122.051991832065,846
124,619,52.9359557944836,-122.052710300326,846
124,620,52.9365185600957,-122.052451310632,847
125,621,52.9271033000712,-122.051048293907,866
125,622,52.9278681531317,-122.051064485487,857
125,623,52.9267564399008,-122.051962853811,865
125,624,52.9371059710745,-122.083886085538,907
125,625,52.9371026734686,-122.084887203499,913
126,626,52.9130448201673,-121.991252935448,901
126,627,52.9133480407989,-121.991702240834,900
126,628,52.935437393236,-122.048787681655,852
126,629,52.9134377808042,-121.991609931842,898
126,630,52.9354593162391,-122.048587107284,852
127,631,52.9356076054754,-122.030749279358,853
127,632,52.9344470015758,-122.031918939305,851
