"","Spp","Risk","Weight"
"208","Ba",48,0.044475471608492
"209","Bl",48,-8.42524210286072e-18
"210","Cw",48,0.00229421073580078
"211","Fd",48,0.334012428064473
"212","Lw",48,0.07286754098904
"213","Pl",48,0.28496029703303
"214","Py",48,0.01142535619006
"215","Ss",48,0.120925424203272
"216","Sx",48,0.139039271175832
"217","Ba",50,0.0484733246614119
"218","Bl",50,-1.26468863074112e-17
"219","Cw",50,0.00297263418407674
"220","Fd",50,0.32730291989522
"221","Lw",50,0.0707545110243391
"222","Pl",50,0.279821370299205
"223","Py",50,0.0153590890817522
"224","Ss",50,0.123877973665429
"225","Sx",50,0.141438177188565
