MergedBGC,Source,SS_NoSpace,SSprob,SSCurrent,FuturePeriod,SiteNo
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2025,13
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2025,13
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2025,13
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2025,13
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2025,13
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2025,13
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2025,13
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2025,13
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2025,13
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2055,13
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2055,13
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2055,13
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2055,13
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2055,13
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2055,13
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2055,13
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2055,13
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2055,13
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2055,13
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2055,13
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2055,13
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2055,13
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2055,13
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2055,13
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2055,13
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2055,13
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2055,13
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2055,13
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2055,13
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2055,13
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2085,13
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2085,13
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2085,13
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2085,13
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2085,13
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2085,13
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2085,13
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2085,13
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2085,13
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2085,13
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2085,13
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2085,13
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2085,13
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2085,13
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2085,13
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2085,13
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2085,13
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2085,13
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2085,13
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2085,13
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2085,13
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2025,14
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2025,14
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2025,14
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2025,14
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2025,14
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2025,14
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2025,14
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2025,14
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2025,14
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2025,14
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2025,14
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2025,14
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2025,14
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2025,14
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2025,14
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2025,14
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2025,14
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2025,14
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2025,14
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2025,14
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2025,14
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2055,14
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2055,14
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2055,14
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2055,14
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2055,14
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2055,14
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2055,14
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2055,14
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2055,14
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2055,14
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2055,14
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2055,14
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2055,14
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2055,14
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2055,14
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2055,14
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2055,14
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2055,14
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2055,14
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2055,14
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2055,14
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2085,14
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2085,14
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2085,14
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2085,14
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2085,14
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2085,14
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2085,14
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2085,14
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2085,14
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2085,14
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2085,14
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2085,14
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2085,14
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2085,14
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2085,14
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2085,14
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2085,14
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2085,14
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2085,14
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2085,14
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2085,14
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2025,15
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2025,15
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2025,15
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2025,15
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2025,15
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2025,15
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2025,15
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2025,15
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2025,15
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2025,15
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2025,15
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2025,15
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2025,15
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2025,15
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2025,15
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2025,15
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2025,15
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2025,15
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2025,15
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2025,15
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2025,15
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2055,15
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2055,15
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2055,15
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2055,15
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2055,15
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2055,15
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2055,15
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2055,15
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2055,15
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2055,15
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2055,15
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2055,15
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2055,15
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2055,15
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2055,15
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2055,15
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2055,15
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2055,15
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2055,15
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2055,15
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2055,15
CWHds1,BECv10,CWHds1/01,1,CWHdm/01,2085,15
CWHds1,BECv10,CWHds1/02,1,CWHdm/02,2085,15
CWHds1,BECv10,CWHds1/03,1,CWHdm/03,2085,15
CWHds1,BECv10,CWHds1/04,1,CWHdm/04,2085,15
CWHds1,BECv10,CWHds1/05,1,CWHdm/05,2085,15
CWHds1,BECv10,CWHds1/06,1,CWHdm/06,2085,15
CWHds1,BECv10,CWHds1/07,1,CWHdm/07,2085,15
CWHds1,BECv10,CWHds1/08,1,CWHdm/08,2085,15
CWHds1,BECv10,CWHds1/09,1,CWHdm/09,2085,15
CWHds1,BECv10,CWHds1/10,1,CWHdm/10,2085,15
CWHds1,BECv10,CWHds1/11,1,CWHdm/11,2085,15
CWHds1,BECv10,CWHds1/12,1,CWHdm/12,2085,15
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/13,2085,15
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/13,2085,15
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/13,2085,15
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/13,2085,15
CWHds1,BECv10,CWHds1/07,0.25,CWHdm/14,2085,15
CWHds1,BECv10,CWHds1/08,0.25,CWHdm/14,2085,15
CWHds1,BECv10,CWHds1/09,0.25,CWHdm/14,2085,15
CWHds1,BECv10,CWHds1/10,0.25,CWHdm/14,2085,15
CWHds1,BECv10,CWHds1/12,1,CWHdm/15,2085,15
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2025,16
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2025,16
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2025,16
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2025,16
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2025,16
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2025,16
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2025,16
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2025,16
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2025,16
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2025,16
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2025,16
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2025,16
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2055,16
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2055,16
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2055,16
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2055,16
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2055,16
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2055,16
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2055,16
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2055,16
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2055,16
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2055,16
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2055,16
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2055,16
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2085,16
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2085,16
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2085,16
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2085,16
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2085,16
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2085,16
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2085,16
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2085,16
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2085,16
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2085,16
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2085,16
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2085,16
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2025,17
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2025,17
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2025,17
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2025,17
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2025,17
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2025,17
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2025,17
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2025,17
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2025,17
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2025,17
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2025,17
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2025,17
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2055,17
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2055,17
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2055,17
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2055,17
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2055,17
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2055,17
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2055,17
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2055,17
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2055,17
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2055,17
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2055,17
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2055,17
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2085,17
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2085,17
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2085,17
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2085,17
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2085,17
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2085,17
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2085,17
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2085,17
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2085,17
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2085,17
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2085,17
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2085,17
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2025,18
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2025,18
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2025,18
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2025,18
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2025,18
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2025,18
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2025,18
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2025,18
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2025,18
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2025,18
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2025,18
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2025,18
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2055,18
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2055,18
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2055,18
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2055,18
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2055,18
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2055,18
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2055,18
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2055,18
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2055,18
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2055,18
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2055,18
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2055,18
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2085,18
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2085,18
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2085,18
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2085,18
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2085,18
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2085,18
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2085,18
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2085,18
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2085,18
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2085,18
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2085,18
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2085,18
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2025,19
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2025,19
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2025,19
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2025,19
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2025,19
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2025,19
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2025,19
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2025,19
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2025,19
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2025,19
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2025,19
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2025,19
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2055,19
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2055,19
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2055,19
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2055,19
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2055,19
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2055,19
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2055,19
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2055,19
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2055,19
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2055,19
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2055,19
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2055,19
CWHds1,BECv10,CWHds1/01,1,CWHds1/01,2085,19
CWHds1,BECv10,CWHds1/02,1,CWHds1/02,2085,19
CWHds1,BECv10,CWHds1/03,1,CWHds1/03,2085,19
CWHds1,BECv10,CWHds1/04,1,CWHds1/04,2085,19
CWHds1,BECv10,CWHds1/05,1,CWHds1/05,2085,19
CWHds1,BECv10,CWHds1/06,1,CWHds1/06,2085,19
CWHds1,BECv10,CWHds1/07,1,CWHds1/07,2085,19
CWHds1,BECv10,CWHds1/08,1,CWHds1/08,2085,19
CWHds1,BECv10,CWHds1/09,1,CWHds1/09,2085,19
CWHds1,BECv10,CWHds1/10,1,CWHds1/10,2085,19
CWHds1,BECv10,CWHds1/11,1,CWHds1/11,2085,19
CWHds1,BECv10,CWHds1/12,1,CWHds1/12,2085,19
CWHds1,BECv10,CWHds1/01,0.9,CWHms1/01,2025,20
CWHms1,BECv10,CWHms1/01,0.1,CWHms1/01,2025,20
CWHds1,BECv10,CWHds1/02,0.9,CWHms1/02,2025,20
CWHms1,BECv10,CWHms1/02,0.1,CWHms1/02,2025,20
CWHds1,BECv10,CWHds1/03,0.9,CWHms1/03,2025,20
CWHms1,BECv10,CWHms1/03,0.1,CWHms1/03,2025,20
CWHds1,BECv10,CWHds1/05,0.9,CWHms1/04,2025,20
CWHms1,BECv10,CWHms1/04,0.1,CWHms1/04,2025,20
CWHds1,BECv10,CWHds1/06,0.9,CWHms1/05,2025,20
CWHms1,BECv10,CWHms1/05,0.1,CWHms1/05,2025,20
CWHds1,BECv10,CWHds1/07,0.9,CWHms1/06,2025,20
CWHms1,BECv10,CWHms1/06,0.1,CWHms1/06,2025,20
CWHds1,BECv10,CWHds1/08,0.9,CWHms1/07,2025,20
CWHms1,BECv10,CWHms1/07,0.1,CWHms1/07,2025,20
CWHds1,BECv10,CWHds1/09,0.9,CWHms1/08,2025,20
CWHms1,BECv10,CWHms1/08,0.1,CWHms1/08,2025,20
CWHds1,BECv10,CWHds1/10,0.9,CWHms1/09,2025,20
CWHms1,BECv10,CWHms1/09,0.1,CWHms1/09,2025,20
CWHds1,BECv10,CWHds1/11,0.9,CWHms1/10,2025,20
CWHms1,BECv10,CWHms1/10,0.1,CWHms1/10,2025,20
CWHds1,BECv10,CWHds1/12,0.9,CWHms1/11,2025,20
CWHms1,BECv10,CWHms1/11,0.1,CWHms1/11,2025,20
CWHds1,BECv10,CWHds1/01,0.966666666666667,CWHms1/01,2055,20
CWHms1,BECv10,CWHms1/01,0.0333333333333333,CWHms1/01,2055,20
CWHds1,BECv10,CWHds1/02,0.966666666666667,CWHms1/02,2055,20
CWHms1,BECv10,CWHms1/02,0.0333333333333333,CWHms1/02,2055,20
CWHds1,BECv10,CWHds1/03,0.966666666666667,CWHms1/03,2055,20
CWHms1,BECv10,CWHms1/03,0.0333333333333333,CWHms1/03,2055,20
CWHds1,BECv10,CWHds1/05,0.966666666666667,CWHms1/04,2055,20
CWHms1,BECv10,CWHms1/04,0.0333333333333333,CWHms1/04,2055,20
CWHds1,BECv10,CWHds1/06,0.966666666666667,CWHms1/05,2055,20
CWHms1,BECv10,CWHms1/05,0.0333333333333333,CWHms1/05,2055,20
CWHds1,BECv10,CWHds1/07,0.966666666666667,CWHms1/06,2055,20
CWHms1,BECv10,CWHms1/06,0.0333333333333333,CWHms1/06,2055,20
CWHds1,BECv10,CWHds1/08,0.966666666666667,CWHms1/07,2055,20
CWHms1,BECv10,CWHms1/07,0.0333333333333333,CWHms1/07,2055,20
CWHds1,BECv10,CWHds1/09,0.966666666666667,CWHms1/08,2055,20
CWHms1,BECv10,CWHms1/08,0.0333333333333333,CWHms1/08,2055,20
CWHds1,BECv10,CWHds1/10,0.966666666666667,CWHms1/09,2055,20
CWHms1,BECv10,CWHms1/09,0.0333333333333333,CWHms1/09,2055,20
CWHds1,BECv10,CWHds1/11,0.966666666666667,CWHms1/10,2055,20
CWHms1,BECv10,CWHms1/10,0.0333333333333333,CWHms1/10,2055,20
CWHds1,BECv10,CWHds1/12,0.966666666666667,CWHms1/11,2055,20
CWHms1,BECv10,CWHms1/11,0.0333333333333333,CWHms1/11,2055,20
CWHds1,BECv10,CWHds1/01,1,CWHms1/01,2085,20
CWHds1,BECv10,CWHds1/02,1,CWHms1/02,2085,20
CWHds1,BECv10,CWHds1/03,1,CWHms1/03,2085,20
CWHds1,BECv10,CWHds1/05,1,CWHms1/04,2085,20
CWHds1,BECv10,CWHds1/06,1,CWHms1/05,2085,20
CWHds1,BECv10,CWHds1/07,1,CWHms1/06,2085,20
CWHds1,BECv10,CWHds1/08,1,CWHms1/07,2085,20
CWHds1,BECv10,CWHds1/09,1,CWHms1/08,2085,20
CWHds1,BECv10,CWHds1/10,1,CWHms1/09,2085,20
CWHds1,BECv10,CWHds1/11,1,CWHms1/10,2085,20
CWHds1,BECv10,CWHds1/12,1,CWHms1/11,2085,20
CWHds1,BECv10,CWHds1/01,0.233333333333333,CWHms1/01,2025,21
CWHms1,BECv10,CWHms1/01,0.1,CWHms1/01,2025,21
CWHws2,BECv10,CWHws2/01,0.3,CWHms1/01,2025,21
ICHdw1,BECv10,ICHdw1/101,0.253846153846154,CWHms1/01,2025,21
ICHdw1,BECv10,ICHdw1/104,0.112820512820513,CWHms1/01,2025,21
CWHds1,BECv10,CWHds1/02,0.368421052631579,CWHms1/02,2025,21
CWHms1,BECv10,CWHms1/02,0.157894736842105,CWHms1/02,2025,21
CWHws2,BECv10,CWHws2/02,0.473684210526316,CWHms1/02,2025,21
CWHds1,BECv10,CWHds1/03,0.368421052631579,CWHms1/03,2025,21
CWHms1,BECv10,CWHms1/03,0.157894736842105,CWHms1/03,2025,21
CWHws2,BECv10,CWHws2/03,0.473684210526316,CWHms1/03,2025,21
CWHds1,BECv10,CWHds1/05,0.368421052631579,CWHms1/04,2025,21
CWHms1,BECv10,CWHms1/04,0.157894736842105,CWHms1/04,2025,21
CWHws2,BECv10,CWHws2/04,0.473684210526316,CWHms1/04,2025,21
CWHds1,BECv10,CWHds1/06,0.368421052631579,CWHms1/05,2025,21
CWHms1,BECv10,CWHms1/05,0.157894736842105,CWHms1/05,2025,21
CWHws2,BECv10,CWHws2/05,0.473684210526316,CWHms1/05,2025,21
CWHds1,BECv10,CWHds1/07,0.368421052631579,CWHms1/06,2025,21
CWHms1,BECv10,CWHms1/06,0.157894736842105,CWHms1/06,2025,21
CWHws2,BECv10,CWHws2/06,0.473684210526316,CWHms1/06,2025,21
CWHds1,BECv10,CWHds1/08,0.368421052631579,CWHms1/07,2025,21
